Time(sec),Heel(mA),Heel - STATUS,Heel Temp(uA),Heel Temp - STATUS,Trim(mA),Trim - STATUS,Trim Temp(uA),Trim Temp - STATUS,Barametric Pressure(mbars),Barametric Pressure - STATUS,Air Temperature(degF),Air Temperature - STATUS,Relative Humidity(%RH),Relative Humidity - STATUS
226.5,0.0044488,0xCC,300.3340298,0xCC,0.0065662,0xCC,300.3233583,0xCC,1016.672953,0xCC,65.40379456,0xCC,49.71575622,0xCC
226.75,0.0042997,0xCC,300.3135832,0xCC,0.0072052,0xCC,300.3438279,0xCC,1016.691164,0xCC,65.3884356,0xCC,49.71575622,0xCC
227,0.0041506,0xCC,300.3340298,0xCC,0.0078442,0xCC,300.4052368,0xCC,1016.691164,0xCC,65.41915352,0xCC,49.7004372,0xCC
227.25,0.0038737,0xCC,300.3544764,0xCC,0.0084619,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.43451248,0xCC,49.72341573,0xCC
227.5,0.0036394,0xCC,300.3340298,0xCC,0.0092074,0xCC,300.3233583,0xCC,1016.691164,0xCC,65.40379456,0xCC,49.70809671,0xCC
227.75,0.0038524,0xCC,300.3340298,0xCC,0.010102,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.41915352,0xCC,49.7004372,0xCC
228,0.0041719,0xCC,300.3340298,0xCC,0.0109753,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.3884356,0xCC,49.68511818,0xCC
228.25,0.0047683,0xCC,300.3135832,0xCC,0.0116782,0xCC,300.3438279,0xCC,1016.691164,0xCC,65.3884356,0xCC,49.65448014,0xCC
228.5,0.0054073,0xCC,300.3340298,0xCC,0.0120403,0xCC,300.3847672,0xCC,1016.709376,0xCC,65.40379456,0xCC,49.66979916,0xCC
228.75,0.0058972,0xCC,300.3135832,0xCC,0.012019,0xCC,300.3438279,0xCC,1016.691164,0xCC,65.40379456,0xCC,49.66979916,0xCC
229,0.0065575,0xCC,300.3135832,0xCC,0.0114013,0xCC,300.3438279,0xCC,1016.709376,0xCC,65.40379456,0xCC,49.67745867,0xCC
229.25,0.0070687,0xCC,300.3135832,0xCC,0.0104002,0xCC,300.3233583,0xCC,1016.691164,0xCC,65.3884356,0xCC,49.65448014,0xCC
229.5,0.0074308,0xCC,300.3340298,0xCC,0.0090583,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.41915352,0xCC,49.66979916,0xCC
229.75,0.0076012,0xCC,300.3135832,0xCC,0.0077377,0xCC,300.3438279,0xCC,1016.709376,0xCC,65.44987144,0xCC,49.67745867,0xCC
230,0.0074308,0xCC,300.3340298,0xCC,0.0063319,0xCC,300.3438279,0xCC,1016.709376,0xCC,65.41915352,0xCC,49.67745867,0xCC
230.25,0.0070474,0xCC,300.3135832,0xCC,0.0052456,0xCC,300.3233583,0xCC,1016.691164,0xCC,65.3884356,0xCC,49.67745867,0xCC
230.5,0.0063232,0xCC,300.3135832,0xCC,0.0043297,0xCC,300.3438279,0xCC,1016.709376,0xCC,65.3884356,0xCC,49.66979916,0xCC
230.75,0.0054286,0xCC,300.3135832,0xCC,0.0033925,0xCC,300.3438279,0xCC,1016.709376,0xCC,65.40379456,0xCC,49.63916112,0xCC
231,0.0044275,0xCC,300.3135832,0xCC,0.0025618,0xCC,300.3847672,0xCC,1016.709376,0xCC,65.41915352,0xCC,49.64682063,0xCC
231.25,0.003469,0xCC,300.3135832,0xCC,0.0017524,0xCC,300.3028887,0xCC,1016.691164,0xCC,65.37307664,0xCC,49.63150161,0xCC
231.5,0.0024253,0xCC,300.3135832,0xCC,0.0011134,0xCC,300.3438279,0xCC,1016.709376,0xCC,65.40379456,0xCC,49.63916112,0xCC
231.75,0.0017437,0xCC,300.3340298,0xCC,0.000943,0xCC,300.3438279,0xCC,1016.727588,0xCC,65.41915352,0xCC,49.64682063,0xCC
232,0.0012325,0xCC,300.3340298,0xCC,0.0013264,0xCC,300.3438279,0xCC,1016.709376,0xCC,65.40379456,0xCC,49.63150161,0xCC
232.25,0.0012325,0xCC,300.3135832,0xCC,0.0018802,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.40379456,0xCC,49.64682063,0xCC
232.5,0.0016372,0xCC,300.3135832,0xCC,0.0029665,0xCC,300.3847672,0xCC,1016.709376,0xCC,65.41915352,0xCC,49.63916112,0xCC
232.75,0.0025318,0xCC,300.3544764,0xCC,0.0043723,0xCC,300.3847672,0xCC,1016.7458,0xCC,65.43451248,0xCC,49.63150161,0xCC
233,0.0034264,0xCC,300.2931366,0xCC,0.0058633,0xCC,300.3233583,0xCC,1016.691164,0xCC,65.3884356,0xCC,49.59320406,0xCC
233.25,0.0047683,0xCC,300.2931366,0xCC,0.0076525,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.37307664,0xCC,49.60086357,0xCC
233.5,0.0062593,0xCC,300.3135832,0xCC,0.0093778,0xCC,300.3233583,0xCC,1016.727588,0xCC,65.40379456,0xCC,49.60852308,0xCC
233.75,0.0075373,0xCC,300.3544764,0xCC,0.010741,0xCC,300.3847672,0xCC,1016.727588,0xCC,65.41915352,0xCC,49.60852308,0xCC
234,0.0081763,0xCC,300.3135832,0xCC,0.0116569,0xCC,300.3028887,0xCC,1016.691164,0xCC,65.3884356,0xCC,49.58554455,0xCC
234.25,0.008581,0xCC,300.3135832,0xCC,0.0122107,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.40379456,0xCC,49.57788504,0xCC
234.5,0.0087088,0xCC,300.3340298,0xCC,0.0123385,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.4652304,0xCC,49.57022553,0xCC
234.75,0.0086662,0xCC,300.3340298,0xCC,0.0122533,0xCC,300.3233583,0xCC,1016.691164,0xCC,65.49594832,0xCC,49.56256602,0xCC
235,0.0083041,0xCC,300.3135832,0xCC,0.0116995,0xCC,300.3438279,0xCC,1016.709376,0xCC,65.51130728,0xCC,49.57022553,0xCC
235.25,0.0076438,0xCC,300.3135832,0xCC,0.0108049,0xCC,300.3233583,0xCC,1016.691164,0xCC,65.51130728,0xCC,49.56256602,0xCC
235.5,0.0069196,0xCC,300.3135832,0xCC,0.0094417,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.49594832,0xCC,49.55490651,0xCC
235.75,0.0060676,0xCC,300.3135832,0xCC,0.0080998,0xCC,300.3438279,0xCC,1016.691164,0xCC,65.49594832,0xCC,49.51660896,0xCC
236,0.0055351,0xCC,300.3340298,0xCC,0.0066727,0xCC,300.3028887,0xCC,1016.672953,0xCC,65.49594832,0xCC,49.51660896,0xCC
236.25,0.0049387,0xCC,300.3135832,0xCC,0.005203,0xCC,300.3233583,0xCC,1016.672953,0xCC,65.4652304,0xCC,49.51660896,0xCC
236.5,0.0043423,0xCC,300.3340298,0xCC,0.0037546,0xCC,300.3438279,0xCC,1016.709376,0xCC,65.51130728,0xCC,49.50128994,0xCC
236.75,0.0038098,0xCC,300.2931366,0xCC,0.0026683,0xCC,300.3233583,0xCC,1016.654741,0xCC,65.44987144,0xCC,49.48597092,0xCC
237,0.0032347,0xCC,300.3340298,0xCC,0.0017737,0xCC,300.3438279,0xCC,1016.672953,0xCC,65.49594832,0xCC,49.47831141,0xCC
237.25,0.0027661,0xCC,300.3340298,0xCC,0.001156,0xCC,300.3438279,0xCC,1016.691164,0xCC,65.51130728,0xCC,49.48597092,0xCC
237.5,0.0024466,0xCC,300.3953696,0xCC,0.0010495,0xCC,300.3847672,0xCC,1016.709376,0xCC,65.52666624,0xCC,49.48597092,0xCC
237.75,0.0022123,0xCC,300.3340298,0xCC,0.0012625,0xCC,300.3028887,0xCC,1016.672953,0xCC,65.4652304,0xCC,49.46299239,0xCC
238,0.0020632,0xCC,300.3135832,0xCC,0.0021358,0xCC,300.3438279,0xCC,1016.672953,0xCC,65.4652304,0xCC,49.44767337,0xCC
238.25,0.0020206,0xCC,300.3340298,0xCC,0.0032647,0xCC,300.3233583,0xCC,1016.727588,0xCC,65.4652304,0xCC,49.42469484,0xCC
238.5,0.0024253,0xCC,300.3340298,0xCC,0.0046705,0xCC,300.3438279,0xCC,1016.691164,0xCC,65.4652304,0xCC,49.41703533,0xCC
238.75,0.003043,0xCC,300.3135832,0xCC,0.0062041,0xCC,300.3028887,0xCC,1016.672953,0xCC,65.4652304,0xCC,49.3940568,0xCC
239,0.0036394,0xCC,300.3340298,0xCC,0.0078868,0xCC,300.3847672,0xCC,1016.709376,0xCC,65.49594832,0xCC,49.38639729,0xCC
239.25,0.0042358,0xCC,300.3340298,0xCC,0.0091648,0xCC,300.3233583,0xCC,1016.691164,0xCC,65.4652304,0xCC,49.37873778,0xCC
239.5,0.0048535,0xCC,300.3340298,0xCC,0.010315,0xCC,300.3438279,0xCC,1016.709376,0xCC,65.43451248,0xCC,49.37873778,0xCC
239.75,0.0056203,0xCC,300.3135832,0xCC,0.0111031,0xCC,300.3233583,0xCC,1016.691164,0xCC,65.41915352,0xCC,49.36341876,0xCC
240,0.006238,0xCC,300.3340298,0xCC,0.0115717,0xCC,300.3847672,0xCC,1016.691164,0xCC,65.43451248,0xCC,49.37107827,0xCC
240.25,0.0068557,0xCC,300.3340298,0xCC,0.0117634,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.40379456,0xCC,49.37873778,0xCC
240.5,0.0074308,0xCC,300.3135832,0xCC,0.0114439,0xCC,300.3233583,0xCC,1016.691164,0xCC,65.3884356,0xCC,49.34044023,0xCC
240.75,0.0080272,0xCC,300.27269,0xCC,0.0109966,0xCC,300.3028887,0xCC,1016.691164,0xCC,65.40379456,0xCC,49.33278072,0xCC
241,0.0084958,0xCC,300.3135832,0xCC,0.0102937,0xCC,300.3847672,0xCC,1016.727588,0xCC,65.41915352,0xCC,49.33278072,0xCC
241.25,0.0084958,0xCC,300.3135832,0xCC,0.009463,0xCC,300.3028887,0xCC,1016.691164,0xCC,65.3884356,0xCC,49.3174617,0xCC
241.5,0.0078994,0xCC,300.2931366,0xCC,0.0083128,0xCC,300.3233583,0xCC,1016.654741,0xCC,65.37307664,0xCC,49.30214268,0xCC
241.75,0.006877,0xCC,300.2931366,0xCC,0.0068857,0xCC,300.3028887,0xCC,1016.672953,0xCC,65.3884356,0xCC,49.30214268,0xCC
242,0.0056629,0xCC,300.3135832,0xCC,0.0055438,0xCC,300.3028887,0xCC,1016.691164,0xCC,65.40379456,0xCC,49.30980219,0xCC
242.25,0.0042784,0xCC,300.3340298,0xCC,0.0044149,0xCC,300.3028887,0xCC,1016.672953,0xCC,65.40379456,0xCC,49.30980219,0xCC
242.5,0.0031921,0xCC,300.3340298,0xCC,0.0034564,0xCC,300.3233583,0xCC,1016.691164,0xCC,65.40379456,0xCC,49.3174617,0xCC
242.75,0.0023188,0xCC,300.3135832,0xCC,0.0029239,0xCC,300.3233583,0xCC,1016.654741,0xCC,65.3884356,0xCC,49.29448317,0xCC
243,0.0018289,0xCC,300.3340298,0xCC,0.0029026,0xCC,300.3438279,0xCC,1016.672953,0xCC,65.40379456,0xCC,49.27916415,0xCC
243.25,0.0017863,0xCC,300.3135832,0xCC,0.0033925,0xCC,300.3233583,0xCC,1016.672953,0xCC,65.40379456,0xCC,49.26384513,0xCC
243.5,0.0022975,0xCC,300.3135832,0xCC,0.0042658,0xCC,300.3233583,0xCC,1016.672953,0xCC,65.40379456,0xCC,49.27916415,0xCC
243.75,0.0028513,0xCC,300.3135832,0xCC,0.0051604,0xCC,300.3438279,0xCC,1016.654741,0xCC,65.40379456,0xCC,49.29448317,0xCC
244,0.0032986,0xCC,300.3340298,0xCC,0.0059272,0xCC,300.3438279,0xCC,1016.709376,0xCC,65.44987144,0xCC,49.25618562,0xCC
244.25,0.0037033,0xCC,300.2931366,0xCC,0.0065023,0xCC,300.3233583,0xCC,1016.672953,0xCC,65.49594832,0xCC,49.2408666,0xCC
244.5,0.0044275,0xCC,300.3135832,0xCC,0.0070348,0xCC,300.3438279,0xCC,1016.672953,0xCC,65.4652304,0xCC,49.2408666,0xCC
244.75,0.0052795,0xCC,300.3135832,0xCC,0.007333,0xCC,300.3233583,0xCC,1016.672953,0xCC,65.49594832,0xCC,49.25618562,0xCC
245,0.0057481,0xCC,300.3135832,0xCC,0.0073117,0xCC,300.3438279,0xCC,1016.672953,0xCC,65.49594832,0xCC,49.24852611,0xCC
245.25,0.0060676,0xCC,300.27269,0xCC,0.00712,0xCC,300.3028887,0xCC,1016.654741,0xCC,65.44987144,0xCC,49.22554758,0xCC
245.5,0.0064084,0xCC,300.3135832,0xCC,0.0071626,0xCC,300.3233583,0xCC,1016.691164,0xCC,65.4652304,0xCC,49.21788807,0xCC
245.75,0.0068344,0xCC,300.3135832,0xCC,0.0072691,0xCC,300.3028887,0xCC,1016.672953,0xCC,65.4652304,0xCC,49.20256905,0xCC
246,0.0071752,0xCC,300.3340298,0xCC,0.0075034,0xCC,300.3438279,0xCC,1016.672953,0xCC,65.49594832,0xCC,49.21022856,0xCC
246.25,0.0074947,0xCC,300.3135832,0xCC,0.0075247,0xCC,300.3028887,0xCC,1016.672953,0xCC,65.49594832,0xCC,49.18725003,0xCC
246.5,0.0072178,0xCC,300.3135832,0xCC,0.0073756,0xCC,300.3438279,0xCC,1016.672953,0xCC,65.51130728,0xCC,49.1642715,0xCC
246.75,0.0067279,0xCC,300.3340298,0xCC,0.0070774,0xCC,300.3438279,0xCC,1016.691164,0xCC,65.51130728,0xCC,49.17193101,0xCC
247,0.0062593,0xCC,300.3135832,0xCC,0.0067153,0xCC,300.3028887,0xCC,1016.691164,0xCC,65.49594832,0xCC,49.17193101,0xCC
247.25,0.0058759,0xCC,300.2931366,0xCC,0.0061828,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.49594832,0xCC,49.17959052,0xCC
247.5,0.0054499,0xCC,300.3135832,0xCC,0.0057142,0xCC,300.3847672,0xCC,1016.691164,0xCC,65.5420252,0xCC,49.17959052,0xCC
247.75,0.0049813,0xCC,300.3135832,0xCC,0.0053095,0xCC,300.3233583,0xCC,1016.691164,0xCC,65.49594832,0xCC,49.1642715,0xCC
248,0.0046831,0xCC,300.3340298,0xCC,0.0051178,0xCC,300.3233583,0xCC,1016.672953,0xCC,65.4652304,0xCC,49.15661199,0xCC
248.25,0.004747,0xCC,300.3135832,0xCC,0.0052882,0xCC,300.3028887,0xCC,1016.691164,0xCC,65.49594832,0xCC,49.12597395,0xCC
248.5,0.0051091,0xCC,300.3135832,0xCC,0.0058846,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.49594832,0xCC,49.11065493,0xCC
248.75,0.0055351,0xCC,300.3340298,0xCC,0.0068005,0xCC,300.3438279,0xCC,1016.691164,0xCC,65.49594832,0xCC,49.10299542,0xCC
249,0.0057055,0xCC,300.2931366,0xCC,0.007759,0xCC,300.3028887,0xCC,1016.691164,0xCC,65.4652304,0xCC,49.07235738,0xCC
249.25,0.0057694,0xCC,300.3135832,0xCC,0.0085897,0xCC,300.3438279,0xCC,1016.691164,0xCC,65.4652304,0xCC,49.08001689,0xCC
249.5,0.0057055,0xCC,300.3135832,0xCC,0.0090583,0xCC,300.3847672,0xCC,1016.691164,0xCC,65.49594832,0xCC,49.07235738,0xCC
249.75,0.0052582,0xCC,300.3340298,0xCC,0.0093778,0xCC,300.3233583,0xCC,1016.691164,0xCC,65.49594832,0xCC,49.10299542,0xCC
250,0.004747,0xCC,300.3340298,0xCC,0.0092074,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.49594832,0xCC,49.11065493,0xCC
250.25,0.0038524,0xCC,300.3340298,0xCC,0.0089731,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.4652304,0xCC,49.08001689,0xCC
250.5,0.003256,0xCC,300.3340298,0xCC,0.008398,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.41915352,0xCC,49.06469787,0xCC
250.75,0.0028513,0xCC,300.2931366,0xCC,0.0078655,0xCC,300.3233583,0xCC,1016.727588,0xCC,65.3884356,0xCC,49.05703836,0xCC
251,0.0027022,0xCC,300.2931366,0xCC,0.0071413,0xCC,300.3233583,0xCC,1016.727588,0xCC,65.3884356,0xCC,49.03405983,0xCC
251.25,0.0025318,0xCC,300.3544764,0xCC,0.0063958,0xCC,300.3438279,0xCC,1016.709376,0xCC,65.40379456,0xCC,49.03405983,0xCC
251.5,0.0025957,0xCC,300.3135832,0xCC,0.0055225,0xCC,300.3028887,0xCC,1016.709376,0xCC,65.44987144,0xCC,49.04171934,0xCC
251.75,0.0027874,0xCC,300.2931366,0xCC,0.0049474,0xCC,300.3028887,0xCC,1016.672953,0xCC,65.49594832,0xCC,49.02640032,0xCC
252,0.0030856,0xCC,300.2931366,0xCC,0.0045427,0xCC,300.3233583,0xCC,1016.691164,0xCC,65.4652304,0xCC,49.01874081,0xCC
252.25,0.0029791,0xCC,300.3340298,0xCC,0.004351,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.4652304,0xCC,49.02640032,0xCC
252.5,0.0031495,0xCC,300.3135832,0xCC,0.004351,0xCC,300.3438279,0xCC,1016.709376,0xCC,65.51130728,0xCC,49.00342179,0xCC
252.75,0.0036394,0xCC,300.3135832,0xCC,0.004777,0xCC,300.3438279,0xCC,1016.727588,0xCC,65.51130728,0xCC,48.98810277,0xCC
253,0.0042997,0xCC,300.3135832,0xCC,0.0055438,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.51130728,0xCC,48.98044326,0xCC
253.25,0.00496,0xCC,300.3135832,0xCC,0.0062254,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.4652304,0xCC,48.96512424,0xCC
253.5,0.0053647,0xCC,300.27269,0xCC,0.0067366,0xCC,300.3438279,0xCC,1016.691164,0xCC,65.4652304,0xCC,48.96512424,0xCC
253.75,0.0058972,0xCC,300.3340298,0xCC,0.0071626,0xCC,300.3438279,0xCC,1016.709376,0xCC,65.44987144,0xCC,48.96512424,0xCC
254,0.0065362,0xCC,300.3135832,0xCC,0.0076525,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.4652304,0xCC,48.94980522,0xCC
254.25,0.0072391,0xCC,300.3340298,0xCC,0.0082489,0xCC,300.3438279,0xCC,1016.727588,0xCC,65.49594832,0xCC,48.94214571,0xCC
254.5,0.0077716,0xCC,300.3340298,0xCC,0.0086962,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.4652304,0xCC,48.94214571,0xCC
254.75,0.007942,0xCC,300.3135832,0xCC,0.008824,0xCC,300.3438279,0xCC,1016.727588,0xCC,65.4652304,0xCC,48.94214571,0xCC
255,0.007729,0xCC,300.3340298,0xCC,0.0087601,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.49594832,0xCC,48.95746473,0xCC
255.25,0.0075373,0xCC,300.3135832,0xCC,0.0084619,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.51130728,0xCC,48.94980522,0xCC
255.5,0.0072391,0xCC,300.3340298,0xCC,0.0082489,0xCC,300.3438279,0xCC,1016.709376,0xCC,65.4652304,0xCC,48.92682669,0xCC
255.75,0.0069835,0xCC,300.3340298,0xCC,0.0076951,0xCC,300.3233583,0xCC,1016.691164,0xCC,65.4652304,0xCC,48.92682669,0xCC
256,0.0065362,0xCC,300.3340298,0xCC,0.0070987,0xCC,300.3438279,0xCC,1016.709376,0xCC,65.49594832,0xCC,48.88852914,0xCC
256.25,0.0061741,0xCC,300.2931366,0xCC,0.0061402,0xCC,300.3028887,0xCC,1016.672953,0xCC,65.44987144,0xCC,48.88852914,0xCC
256.5,0.0059611,0xCC,300.3135832,0xCC,0.0055651,0xCC,300.3438279,0xCC,1016.672953,0xCC,65.41915352,0xCC,48.87321012,0xCC
256.75,0.0059398,0xCC,300.3340298,0xCC,0.0051817,0xCC,300.3438279,0xCC,1016.709376,0xCC,65.43451248,0xCC,48.87321012,0xCC
257,0.0059398,0xCC,300.2931366,0xCC,0.0050113,0xCC,300.3233583,0xCC,1016.672953,0xCC,65.40379456,0xCC,48.8578911,0xCC
257.25,0.0056842,0xCC,300.3340298,0xCC,0.0049261,0xCC,300.3028887,0xCC,1016.691164,0xCC,65.40379456,0xCC,48.83491257,0xCC
257.5,0.0051091,0xCC,300.3135832,0xCC,0.0050752,0xCC,300.3438279,0xCC,1016.709376,0xCC,65.40379456,0xCC,48.85023159,0xCC
257.75,0.0047044,0xCC,300.3135832,0xCC,0.0052669,0xCC,300.3438279,0xCC,1016.709376,0xCC,65.41915352,0xCC,48.85023159,0xCC
258,0.0042997,0xCC,300.3340298,0xCC,0.0054799,0xCC,300.3847672,0xCC,1016.691164,0xCC,65.41915352,0xCC,48.81959355,0xCC
258.25,0.003895,0xCC,300.3340298,0xCC,0.0057781,0xCC,300.3847672,0xCC,1016.709376,0xCC,65.40379456,0xCC,48.81959355,0xCC
258.5,0.0033625,0xCC,300.3340298,0xCC,0.0059059,0xCC,300.3438279,0xCC,1016.709376,0xCC,65.40379456,0xCC,48.78895551,0xCC
258.75,0.0027022,0xCC,300.3135832,0xCC,0.0059059,0xCC,300.3233583,0xCC,1016.654741,0xCC,65.40379456,0xCC,48.781296,0xCC
259,0.0023401,0xCC,300.3340298,0xCC,0.0058207,0xCC,300.3233583,0xCC,1016.691164,0xCC,65.40379456,0xCC,48.781296,0xCC
259.25,0.0020632,0xCC,300.3953696,0xCC,0.0060124,0xCC,300.3438279,0xCC,1016.691164,0xCC,65.41915352,0xCC,48.77363649,0xCC
259.5,0.0021271,0xCC,300.3544764,0xCC,0.0062467,0xCC,300.3233583,0xCC,1016.672953,0xCC,65.3884356,0xCC,48.75831747,0xCC
259.75,0.0022123,0xCC,300.3340298,0xCC,0.0068005,0xCC,300.3438279,0xCC,1016.691164,0xCC,65.40379456,0xCC,48.73533894,0xCC
260,0.0024466,0xCC,300.3340298,0xCC,0.0072052,0xCC,300.3438279,0xCC,1016.709376,0xCC,65.40379456,0xCC,48.74299845,0xCC
260.25,0.0029365,0xCC,300.3340298,0xCC,0.0078868,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.41915352,0xCC,48.73533894,0xCC
260.5,0.0035542,0xCC,300.2931366,0xCC,0.0084406,0xCC,300.3438279,0xCC,1016.672953,0xCC,65.40379456,0xCC,48.69704139,0xCC
260.75,0.0042997,0xCC,300.3340298,0xCC,0.0091009,0xCC,300.3233583,0xCC,1016.691164,0xCC,65.40379456,0xCC,48.69704139,0xCC
261,0.0052369,0xCC,300.3544764,0xCC,0.0096121,0xCC,300.3438279,0xCC,1016.691164,0xCC,65.41915352,0xCC,48.67406286,0xCC
261.25,0.0060676,0xCC,300.3340298,0xCC,0.0100381,0xCC,300.3438279,0xCC,1016.691164,0xCC,65.3884356,0xCC,48.65108433,0xCC
261.5,0.0069196,0xCC,300.3135832,0xCC,0.0102511,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.40379456,0xCC,48.63576531,0xCC
261.75,0.0076864,0xCC,300.3340298,0xCC,0.0103576,0xCC,300.3847672,0xCC,1016.709376,0xCC,65.41915352,0xCC,48.6281058,0xCC
262,0.0082615,0xCC,300.3340298,0xCC,0.0099316,0xCC,300.3233583,0xCC,1016.7458,0xCC,65.40379456,0xCC,48.6281058,0xCC
262.25,0.0084532,0xCC,300.3340298,0xCC,0.00925,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.40379456,0xCC,48.58980825,0xCC
262.5,0.0081337,0xCC,300.3135832,0xCC,0.0082489,0xCC,300.3233583,0xCC,1016.727588,0xCC,65.43451248,0xCC,48.59746776,0xCC
262.75,0.0073456,0xCC,300.2931366,0xCC,0.0071839,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.43451248,0xCC,48.59746776,0xCC
263,0.0061741,0xCC,300.3340298,0xCC,0.0061402,0xCC,300.3233583,0xCC,1016.727588,0xCC,65.41915352,0xCC,48.57448923,0xCC
263.25,0.0050026,0xCC,300.3135832,0xCC,0.0051391,0xCC,300.3438279,0xCC,1016.709376,0xCC,65.3884356,0xCC,48.56682972,0xCC
263.5,0.0041719,0xCC,300.3340298,0xCC,0.0046279,0xCC,300.3438279,0xCC,1016.727588,0xCC,65.41915352,0xCC,48.54385119,0xCC
263.75,0.0036607,0xCC,300.3340298,0xCC,0.0042871,0xCC,300.3438279,0xCC,1016.727588,0xCC,65.40379456,0xCC,48.53619168,0xCC
264,0.0033625,0xCC,300.3340298,0xCC,0.0040954,0xCC,300.3438279,0xCC,1016.709376,0xCC,65.40379456,0xCC,48.52087266,0xCC
264.25,0.0032986,0xCC,300.3340298,0xCC,0.0039889,0xCC,300.3438279,0xCC,1016.727588,0xCC,65.41915352,0xCC,48.51321315,0xCC
264.5,0.003256,0xCC,300.3340298,0xCC,0.0040315,0xCC,300.3438279,0xCC,1016.727588,0xCC,65.3884356,0xCC,48.51321315,0xCC
264.75,0.0036607,0xCC,300.3340298,0xCC,0.0042871,0xCC,300.3438279,0xCC,1016.7458,0xCC,65.40379456,0xCC,48.49789413,0xCC
265,0.0039376,0xCC,300.3544764,0xCC,0.0044362,0xCC,300.3233583,0xCC,1016.691164,0xCC,65.40379456,0xCC,48.49789413,0xCC
265.25,0.0042358,0xCC,300.3135832,0xCC,0.0047557,0xCC,300.3233583,0xCC,1016.691164,0xCC,65.43451248,0xCC,48.49023462,0xCC
265.5,0.0046192,0xCC,300.3340298,0xCC,0.0050326,0xCC,300.3028887,0xCC,1016.691164,0xCC,65.43451248,0xCC,48.45959658,0xCC
265.75,0.0050665,0xCC,300.3135832,0xCC,0.0052456,0xCC,300.3438279,0xCC,1016.691164,0xCC,65.40379456,0xCC,48.44427756,0xCC
266,0.0056842,0xCC,300.3340298,0xCC,0.0056929,0xCC,300.3847672,0xCC,1016.709376,0xCC,65.40379456,0xCC,48.43661805,0xCC
266.25,0.006238,0xCC,300.3340298,0xCC,0.0062467,0xCC,300.3233583,0xCC,1016.672953,0xCC,65.40379456,0xCC,48.45193707,0xCC
266.5,0.0069409,0xCC,300.3544764,0xCC,0.0070987,0xCC,300.3438279,0xCC,1016.709376,0xCC,65.43451248,0xCC,48.44427756,0xCC
266.75,0.007303,0xCC,300.3135832,0xCC,0.0076738,0xCC,300.3847672,0xCC,1016.691164,0xCC,65.40379456,0xCC,48.40598001,0xCC
267,0.0075586,0xCC,300.3135832,0xCC,0.0081211,0xCC,300.3028887,0xCC,1016.691164,0xCC,65.40379456,0xCC,48.40598001,0xCC
267.25,0.0073243,0xCC,300.3340298,0xCC,0.0084193,0xCC,300.3233583,0xCC,1016.709376,0xCC,65.40379456,0xCC,48.37534197,0xCC
267.5,0.0068131,0xCC,300.2931366,0xCC,0.0085471,0xCC,300.3028887,0xCC,1016.709376,0xCC,65.41915352,0xCC,48.38300148,0xCC
267.75,0.0061528,0xCC,300.3135832,0xCC,0.008611,0xCC,300.3438279,0xCC,1016.691164,0xCC,65.40379456,0xCC,48.37534197,0xCC
268,0.0055351,0xCC,300.3135832,0xCC,0.0084619,0xCC,300.3028887,0xCC,1016.691164,0xCC,65.3884356,0xCC,48.33704442,0xCC
268.25,0.0048961,0xCC,300.3340298,0xCC,0.0082702,0xCC,300.3847672,0xCC,1016.727588,0xCC,65.43451248,0xCC,48.36002295,0xCC
268.5,0.0040867,0xCC,300.2931366,0xCC,0.0075673,0xCC,300.3847672,0xCC,1016.691164,0xCC,65.40379456,0xCC,48.32938491,0xCC
268.75,0.0033625,0xCC,300.3135832,0xCC,0.0069496,0xCC,300.3438279,0xCC,1016.691164,0xCC,65.41915352,0xCC,48.32938491,0xCC
269,0.003043,0xCC,300.3340298,0xCC,0.0065236,0xCC,300.3233583,0xCC,1016.691164,0xCC,65.3884356,0xCC,48.32938491,0xCC
269.25,0.0028939,0xCC,300.3340298,0xCC,0.0063958,0xCC,300.3438279,0xCC,1016.691164,0xCC,65.41915352,0xCC,48.31406589,0xCC
